"region","region_num","years","u5m","lower","upper","logit.est","var.est"
"All",0,"80-84",0.155953311452178,0.132547233729163,0.182622439450473,-1.68865113435887,0.00939458972057626
"All",0,"85-89",0.170413041710818,0.151456569188833,0.191207491934261,-1.58270278898291,0.0051401693727858
"All",0,"90-94",0.169627745869493,0.152202334752622,0.188604348183392,-1.58826779329141,0.00434293103086043
"All",0,"95-99",0.150391400534109,0.138546214381545,0.163057616601834,-1.73153453963709,0.00239324052403245
"All",0,"00-04",0.133372583430348,0.124310300001422,0.142987637972469,-1.87146255489498,0.00169819154490001
"All",0,"05-09",NA,NA,NA,NA,NA
"All",0,"10-14",NA,NA,NA,NA,NA
"central",1,"80-84",0.124566418846314,0.0767309131288829,0.19589604964103,-1.94988022658423,0.075273441806859
"central",1,"85-89",0.130243998882297,0.0843756152512026,0.195717475706283,-1.89880310809568,0.0613658032741542
"central",1,"90-94",0.151289433505758,0.108810080713253,0.206509803448005,-1.7245234367858,0.0372799437441098
"central",1,"95-99",0.144068460785833,0.114004579069388,0.18044575154656,-1.78190178666728,0.0187768735675069
"central",1,"00-04",0.100421053995909,0.081251872583221,0.123504744924028,-2.19255492965295,0.0141206530867778
"central",1,"05-09",NA,NA,NA,NA,NA
"central",1,"10-14",NA,NA,NA,NA,NA
"copperbelt",2,"80-84",0.120337865561985,0.0670117026942976,0.206698238040638,-1.989234562705,0.108060683444569
"copperbelt",2,"85-89",0.151060439933702,0.111399004053469,0.201638337454011,-1.7263079730284,0.0319293843187788
"copperbelt",2,"90-94",0.14593765277238,0.0990918572888807,0.209773145521659,-1.76682470254812,0.0505193105351186
"copperbelt",2,"95-99",0.139228612966105,0.106559032137265,0.179897483749417,-1.82171166919051,0.0241636031515275
"copperbelt",2,"00-04",0.130983592848668,0.104687313070598,0.162684965729775,-1.89228993565624,0.0167821213965816
"copperbelt",2,"05-09",NA,NA,NA,NA,NA
"copperbelt",2,"10-14",NA,NA,NA,NA,NA
"eastern",3,"80-84",0.20904320994258,0.145552367166792,0.290803379477187,-1.33070236256126,0.0502182926416448
"eastern",3,"85-89",0.230904687239372,0.170116472134375,0.305420364683894,-1.20320988957544,0.0379055376474835
"eastern",3,"90-94",0.186778908003909,0.141762793043106,0.242058002431184,-1.47107741121684,0.0282881478193587
"eastern",3,"95-99",0.154511819340166,0.12587482306397,0.188260696624071,-1.6996435951324,0.0147816500843024
"eastern",3,"00-04",0.147162881619086,0.124675493249688,0.172905070520288,-1.75702856618779,0.00958154653426664
"eastern",3,"05-09",NA,NA,NA,NA,NA
"eastern",3,"10-14",NA,NA,NA,NA,NA
"luapula",4,"80-84",0.171519768094831,0.112771029414634,0.252175078438253,-1.5748944506571,0.0619547984427553
"luapula",4,"85-89",0.225625026558404,0.157863105103808,0.311707382480534,-1.23318177128932,0.0506343408935619
"luapula",4,"90-94",0.219130295124479,0.1700906098681,0.277579828623844,-1.27074179696923,0.0257061030954815
"luapula",4,"95-99",0.210110849298855,0.168222310751507,0.259179798775319,-1.32425737479202,0.0195466766424955
"luapula",4,"00-04",0.1413513446574,0.110135198210228,0.17962921674526,-1.80411122535734,0.021181367899314
"luapula",4,"05-09",NA,NA,NA,NA,NA
"luapula",4,"10-14",NA,NA,NA,NA,NA
"lusaka",5,"80-84",0.112417109164897,0.0639407276841769,0.19017872771351,-2.06628577246695,0.0992403804956913
"lusaka",5,"85-89",0.103464726692584,0.0691466382787379,0.152033342639103,-2.15930688812987,0.0505271319740962
"lusaka",5,"90-94",0.160280821541354,0.120247893468911,0.210453260280568,-1.65614011316574,0.0290303880773998
"lusaka",5,"95-99",0.123510846892286,0.0936348880713085,0.161223656076862,-1.95959534775246,0.0250882204465832
"lusaka",5,"00-04",0.145161425123025,0.120464935512798,0.173919771707419,-1.77306624989995,0.0120296591237682
"lusaka",5,"05-09",NA,NA,NA,NA,NA
"lusaka",5,"10-14",NA,NA,NA,NA,NA
"north-western",6,"80-84",0.0977719693601937,0.0490398000553544,0.1854850128598,-2.22222936959926,0.143557582913497
"north-western",6,"85-89",0.155370217166612,0.111950923439897,0.211616518874812,-1.69308763768587,0.0371713918834388
"north-western",6,"90-94",0.127326533265739,0.0862721362223961,0.183983730528228,-1.9248065352164,0.0493083714627216
"north-western",6,"95-99",0.131359441137693,0.104637190416611,0.163658638360323,-1.88899202227098,0.0172926104764387
"north-western",6,"00-04",0.110285294770558,0.0906713923609036,0.133519059074922,-2.08783025834685,0.0123298789164675
"north-western",6,"05-09",NA,NA,NA,NA,NA
"north-western",6,"10-14",NA,NA,NA,NA,NA
"northern",7,"80-84",0.22596986037312,0.156113113008072,0.315402660542777,-1.23120918371998,0.0541836869328896
"northern",7,"85-89",0.161697708831714,0.122998495588643,0.209662039809957,-1.64565016752346,0.0264381414579358
"northern",7,"90-94",0.191355804761104,0.147359945877203,0.244717077530839,-1.44122446496263,0.0257046923005437
"northern",7,"95-99",0.168511710142793,0.135706330939361,0.207344908050558,-1.59621197160547,0.0169547110765681
"northern",7,"00-04",0.161502783465328,0.135070892916715,0.191959154676336,-1.64708888408712,0.0114536673652757
"northern",7,"05-09",NA,NA,NA,NA,NA
"northern",7,"10-14",NA,NA,NA,NA,NA
"southern",8,"80-84",0.136785221164432,0.0861443583765728,0.210343689230024,-1.8422515678551,0.070226654698465
"southern",8,"85-89",0.195116169380637,0.148853115071296,0.25150889380614,-1.4171028356209,0.0277541772357474
"southern",8,"90-94",0.162505032369963,0.120204373425409,0.216036288276283,-1.63970628516039,0.0320330355003199
"southern",8,"95-99",0.115459759043627,0.0896918951424447,0.147431589836124,-2.03614594557043,0.020592532876232
"southern",8,"00-04",0.0965334184728749,0.0807822096242561,0.114971719584576,-2.23634986773966,0.00994090799679545
"southern",8,"05-09",NA,NA,NA,NA,NA
"southern",8,"10-14",NA,NA,NA,NA,NA
"western",9,"80-84",0.196905455939516,0.117316085694441,0.311438615580176,-1.40574875112093,0.0976109078373605
"western",9,"85-89",0.205079532059171,0.125603168082249,0.316634537172509,-1.35484420415882,0.089258693711899
"western",9,"90-94",0.17509116302669,0.112916214841439,0.26141271126398,-1.54996610972377,0.0680615265512686
"western",9,"95-99",0.178714891585035,0.142988254331982,0.221065486676695,-1.52507856728771,0.0183651515802933
"western",9,"00-04",0.133549388107954,0.104550865158981,0.169072379587803,-1.86993375249137,0.0200775986509462
"western",9,"05-09",NA,NA,NA,NA,NA
"western",9,"10-14",NA,NA,NA,NA,NA
