"region","region_num","years","u5m","lower","upper","logit.est","var.est"
"All",0,"80-84",0.0990362359949883,0.0874171179369006,0.112010163801413,-2.20797923595213,0.00492940704554864
"All",0,"85-89",0.0755908733836497,0.0667237345799647,0.0855284049124057,-2.50381919790843,0.00469671064388267
"All",0,"90-94",0.0758333802375081,0.0664607568671894,0.0864054379578898,-2.50035381156418,0.00525034422082876
"All",0,"95-99",NA,NA,NA,NA,NA
"All",0,"00-04",NA,NA,NA,NA,NA
"All",0,"05-09",NA,NA,NA,NA,NA
"All",0,"10-14",NA,NA,NA,NA,NA
"bulawayo",1,"80-84",0.0679153470019314,0.0407243531571353,0.111157590819566,-2.61916160734025,0.0759622537888619
"bulawayo",1,"85-89",0.0377800278732794,0.022327417143529,0.0632355315406234,-3.2374624859293,0.0764429146733553
"bulawayo",1,"90-94",0.0321852340453904,0.016909195015286,0.0604138042683616,-3.40353293412444,0.113157790889041
"bulawayo",1,"95-99",NA,NA,NA,NA,NA
"bulawayo",1,"00-04",NA,NA,NA,NA,NA
"bulawayo",1,"05-09",NA,NA,NA,NA,NA
"bulawayo",1,"10-14",NA,NA,NA,NA,NA
"harare",2,"80-84",0.0818301294083978,0.045468091142816,0.142917879966147,-2.41773691175155,0.102166626574652
"harare",2,"85-89",0.0588456913504872,0.0364714137945583,0.0936124489157293,-2.77218849289794,0.0655710390757992
"harare",2,"90-94",0.0350592391461336,0.019253143575412,0.0630078821440514,-3.31502753396023,0.0986549023972136
"harare",2,"95-99",NA,NA,NA,NA,NA
"harare",2,"00-04",NA,NA,NA,NA,NA
"harare",2,"05-09",NA,NA,NA,NA,NA
"harare",2,"10-14",NA,NA,NA,NA,NA
"manicaland",3,"80-84",0.110670712154064,0.0801574169462453,0.150893986691627,-2.08390833426893,0.0330475948090989
"manicaland",3,"85-89",0.0859192790857592,0.0571645337558593,0.127186968823864,-2.36451064345676,0.0500424968676209
"manicaland",3,"90-94",0.0968069705107859,0.0700297702506779,0.13236562092125,-2.23321729413502,0.032440664537672
"manicaland",3,"95-99",NA,NA,NA,NA,NA
"manicaland",3,"00-04",NA,NA,NA,NA,NA
"manicaland",3,"05-09",NA,NA,NA,NA,NA
"manicaland",3,"10-14",NA,NA,NA,NA,NA
