"region","region_num","years","u5m","lower","upper","logit.est","var.est"
"All",0,"80-84",0.121006817072818,0.113697073944465,0.128718262146345,-1.98293025871388,0.00129718195291986
"All",0,"85-89",0.102954297028503,0.0958654370585685,0.110503282648243,-2.16482164008895,0.00163333538655744
"All",0,"90-94",0.0925707228998689,0.0795737708692954,0.107442694723912,-2.28264270725942,0.00713099787853263
"All",0,"95-99",NA,NA,NA,NA,NA
"All",0,"00-04",NA,NA,NA,NA,NA
"All",0,"05-09",NA,NA,NA,NA,NA
"All",0,"10-14",NA,NA,NA,NA,NA
"aceh",1,"80-84",0.10947930266204,0.0849837599213838,0.13995545089483,-2.0960708302324,0.0204688435557885
"aceh",1,"85-89",0.0987277271900728,0.0770347114746948,0.125697562145043,-2.21144157063715,0.0192443330984646
"aceh",1,"90-94",0.101100200268457,0.0564309127264671,0.174586169214993,-2.18505946386733,0.10384329416352
"aceh",1,"95-99",NA,NA,NA,NA,NA
"aceh",1,"00-04",NA,NA,NA,NA,NA
"aceh",1,"05-09",NA,NA,NA,NA,NA
"aceh",1,"10-14",NA,NA,NA,NA,NA
"bali",2,"80-84",0.0718285995424526,0.0536910449583332,0.0954750863316469,-2.55893369543721,0.0250793904504649
"bali",2,"85-89",0.0624604196043669,0.0430968649832382,0.0897084553530769,-2.7087259062403,0.039904791623473
"bali",2,"90-94",0.0195860376710402,0.00493801175680608,0.0744353083016067,-3.91315794435173,0.504904439270232
"bali",2,"95-99",NA,NA,NA,NA,NA
"bali",2,"00-04",NA,NA,NA,NA,NA
"bali",2,"05-09",NA,NA,NA,NA,NA
"bali",2,"10-14",NA,NA,NA,NA,NA
"bengkulu",3,"80-84",0.0916732772165511,0.0642892129755221,0.129112144122465,-2.29337321924521,0.0384937255029445
"bengkulu",3,"85-89",0.114337721676589,0.0807485912309017,0.159475045355431,-2.0471791624597,0.0385936147607385
"bengkulu",3,"90-94",0.084122122803261,0.0383407021035199,0.174642050306109,-2.38761344801547,0.181297847411129
"bengkulu",3,"95-99",NA,NA,NA,NA,NA
"bengkulu",3,"00-04",NA,NA,NA,NA,NA
"bengkulu",3,"05-09",NA,NA,NA,NA,NA
"bengkulu",3,"10-14",NA,NA,NA,NA,NA
"central java",4,"80-84",0.0900626925295159,0.0727891692616286,0.110944894967999,-2.31286969275833,0.0139804524941241
"central java",4,"85-89",0.0735618116460978,0.0564037414290677,0.0954116135164775,-2.53322130071103,0.0209875542578752
"central java",4,"90-94",0.0713031583332265,0.0412010269245842,0.120631327288258,-2.56684173512724,0.0876846309864615
"central java",4,"95-99",NA,NA,NA,NA,NA
"central java",4,"00-04",NA,NA,NA,NA,NA
"central java",4,"05-09",NA,NA,NA,NA,NA
"central java",4,"10-14",NA,NA,NA,NA,NA
"central kalimantan",5,"80-84",0.0460665591042041,0.0285694726313263,0.0734691176647309,-3.03050661282902,0.0640228120651585
"central kalimantan",5,"85-89",0.070068278608014,0.0447081249956499,0.108184582867622,-2.58564099026066,0.0590364614409938
"central kalimantan",5,"90-94",0.0859450484942901,0.0363125919162264,0.190038084700576,-2.36418257061648,0.217668256499429
"central kalimantan",5,"95-99",NA,NA,NA,NA,NA
"central kalimantan",5,"00-04",NA,NA,NA,NA,NA
"central kalimantan",5,"05-09",NA,NA,NA,NA,NA
"central kalimantan",5,"10-14",NA,NA,NA,NA,NA
"central sulawesi",6,"80-84",0.0963725641007469,0.067694950387531,0.135434059402203,-2.23819559066904,0.038476013898701
"central sulawesi",6,"85-89",0.11110181234863,0.0798474204348135,0.152561632034821,-2.07953569509735,0.0346592203703038
"central sulawesi",6,"90-94",0.138986670965917,0.0769240920579758,0.238200336165214,-1.82373194898253,0.11379350938324
"central sulawesi",6,"95-99",NA,NA,NA,NA,NA
"central sulawesi",6,"00-04",NA,NA,NA,NA,NA
"central sulawesi",6,"05-09",NA,NA,NA,NA,NA
"central sulawesi",6,"10-14",NA,NA,NA,NA,NA
"east java",7,"80-84",0.119266240177074,0.0980721477756269,0.14430770014882,-1.9993970715525,0.0125346396314889
"east java",7,"85-89",0.0716172660324594,0.0545630829692925,0.0934748698667608,-2.56210788600475,0.0219201765140565
"east java",7,"90-94",0.0730615844525576,0.0385127566617952,0.134275034574582,-2.54058442107726,0.1192785291569
"east java",7,"95-99",NA,NA,NA,NA,NA
"east java",7,"00-04",NA,NA,NA,NA,NA
"east java",7,"05-09",NA,NA,NA,NA,NA
"east java",7,"10-14",NA,NA,NA,NA,NA
"east kalimantan",8,"80-84",0.104914968373673,0.0725134874765625,0.149461432550088,-2.14376852410619,0.042685371089556
"east kalimantan",8,"85-89",0.0711183935948158,0.0470987045963233,0.106024824990387,-2.56963528501632,0.0498561878302005
"east kalimantan",8,"90-94",0.134380306792832,0.0653336513023126,0.256381578226052,-1.86277176825202,0.16573426321589
"east kalimantan",8,"95-99",NA,NA,NA,NA,NA
"east kalimantan",8,"00-04",NA,NA,NA,NA,NA
"east kalimantan",8,"05-09",NA,NA,NA,NA,NA
"east kalimantan",8,"10-14",NA,NA,NA,NA,NA
"east nusa tenggara",9,"80-84",0.0758544599213384,0.051770513490628,0.109844509908715,-2.50005306685324,0.0432746602462124
"east nusa tenggara",9,"85-89",0.0949327628729444,0.067302896955355,0.132296610280018,-2.25484035431962,0.0364193871086805
"east nusa tenggara",9,"90-94",0.117667489657268,0.0615238026255211,0.213395374354351,-2.01470621832002,0.131273190519083
