"region","region_num","years","u5m","lower","upper","logit.est","var.est"
"All",0,"80-84",0.0746376440838414,0.0668513828884774,0.0832498745895856,-2.5175404046098,0.00365866122944909
"All",0,"85-89",0.0737232842638188,0.0672392483323429,0.0807784414061559,-2.53085433677213,0.00255329597528981
"All",0,"90-94",0.0571775250965932,0.0519205453423024,0.0629314455025124,-2.8027171059598,0.00270869818507567
"All",0,"95-99",0.046500661582882,0.0403791691347787,0.0534984371683645,-3.02067219111252,0.00566753333976507
"All",0,"00-04",NA,NA,NA,NA,NA
"All",0,"05-09",NA,NA,NA,NA,NA
"All",0,"10-14",NA,NA,NA,NA,NA
"Bicol",1,"80-84",0.08167851766718,0.0527963211665428,0.124287504401856,-2.41975650229434,0.0568493319133349
"Bicol",1,"85-89",0.0699110153534179,0.0488857663181162,0.099037400816516,-2.5880570398451,0.0376078639060348
"Bicol",1,"90-94",0.0562709308626026,0.0392731147200099,0.0800128760063197,-2.81966104582486,0.0370947363998104
"Bicol",1,"95-99",0.0582254381188065,0.0360776566010652,0.0926625373682415,-2.78344358701321,0.0655732630356586
"Bicol",1,"00-04",NA,NA,NA,NA,NA
"Bicol",1,"05-09",NA,NA,NA,NA,NA
"Bicol",1,"10-14",NA,NA,NA,NA,NA
"Cagayan Valley",2,"80-84",0.0818026600954205,0.054826659304572,0.12036128292344,-2.41810257215079,0.0479290700365823
"Cagayan Valley",2,"85-89",0.0800432206358391,0.0558018998900802,0.113548957829169,-2.44175994325245,0.0389408289280788
"Cagayan Valley",2,"90-94",0.048720573407281,0.0320643371470584,0.0733732305184264,-2.97170645057894,0.0494206374361937
"Cagayan Valley",2,"95-99",0.026964130792399,0.0123093132439024,0.0580409243026661,-3.58591345244713,0.166228717135733
"Cagayan Valley",2,"00-04",NA,NA,NA,NA,NA
"Cagayan Valley",2,"05-09",NA,NA,NA,NA,NA
"Cagayan Valley",2,"10-14",NA,NA,NA,NA,NA
"Central Luzon",3,"80-84",0.0677176545512974,0.0428532839595009,0.10541988546884,-2.62228879240741,0.0609521797118374
"Central Luzon",3,"85-89",0.0616932944151485,0.0412271423592989,0.0913513114151883,-2.72190162925836,0.0469437516168539
"Central Luzon",3,"90-94",0.0345579646638027,0.0204013557005573,0.0579567336619207,-3.32994801479209,0.0763573451407068
"Central Luzon",3,"95-99",0.0382187223413761,0.0193708343285774,0.074021372468686,-3.22546155351915,0.127178520201676
"Central Luzon",3,"00-04",NA,NA,NA,NA,NA
"Central Luzon",3,"05-09",NA,NA,NA,NA,NA
"Central Luzon",3,"10-14",NA,NA,NA,NA,NA
"Central Mindanao",4,"80-84",0.106736509783565,0.0830141342077004,0.136230754899469,-2.12451832711463,0.0200551762682926
"Central Mindanao",4,"85-89",0.0910087309795931,0.0712919804231572,0.115500250127895,-2.30138004234816,0.0183679090677951
"Central Mindanao",4,"90-94",0.096308911864007,0.0782494235013497,0.118002828390643,-2.238926728087,0.013466732367271
"Central Mindanao",4,"95-99",0.0777954963860958,0.0583674121125957,0.102983130087474,-2.47268346087447,0.0247226918545666
"Central Mindanao",4,"00-04",NA,NA,NA,NA,NA
"Central Mindanao",4,"05-09",NA,NA,NA,NA,NA
"Central Mindanao",4,"10-14",NA,NA,NA,NA,NA
"Central Visayas",5,"80-84",0.0739298284610348,0.0491303431220683,0.109801811025993,-2.5278336316975,0.0492736994933297
"Central Visayas",5,"85-89",0.0586947213429631,0.0387836995748797,0.0878930914562893,-2.77491770959832,0.049322451276642
"Central Visayas",5,"90-94",0.0483050872808811,0.0333768454547982,0.0694306003134862,-2.9807076317587,0.0386334571175922
"Central Visayas",5,"95-99",0.0157881518889622,0.00672721848899647,0.0366035702816387,-4.13258138838934,0.193545241386325
