"region","region_num","years","u5m","lower","upper","logit.est","var.est"
"All",0,"80-84",0.222947953516001,0.205994168797543,0.240873776890821,-1.24856898010125,0.00263838490125405
"All",0,"85-89",0.197508210293538,0.185463709695526,0.210133120972966,-1.40194146947282,0.001576402551874
"All",0,"90-94",0.200100306892751,0.188302730119627,0.212443573224878,-1.38566756090539,0.00148029974263848
"All",0,"95-99",0.205429944915843,0.194193643945091,0.21714119749102,-1.35269608198468,0.00128620469871473
"All",0,"00-04",0.177815420585685,0.163948500296045,0.192585045091164,-1.53121886974241,0.00249596017188088
"All",0,"05-09",NA,NA,NA,NA,NA
"All",0,"10-14",NA,NA,NA,NA,NA
"Central/South",1,"80-84",0.214650616054243,0.188438252453675,0.243415574080443,-1.29711702914882,0.00692258486556909
"Central/South",1,"85-89",0.175371910232581,0.156522234616863,0.195964222882171,-1.54802356420518,0.00483694759380887
"Central/South",1,"90-94",0.176284452683807,0.157726429315228,0.196516551107877,-1.54172636193363,0.00464059065243091
"Central/South",1,"95-99",0.176268458895204,0.158599566824395,0.195448523648089,-1.5418365096664,0.00418866052155477
"Central/South",1,"00-04",0.15601353887372,0.135382624163,0.179137010591362,-1.68819366201196,0.00717231266692575
"Central/South",1,"05-09",NA,NA,NA,NA,NA
"Central/South",1,"10-14",NA,NA,NA,NA,NA
"East",2,"80-84",0.235819054399189,0.184617976122314,0.296064047266768,-1.17573980861701,0.0249565728184227
"East",2,"85-89",0.168904023003281,0.140444879057545,0.201776268598323,-1.59341464159336,0.0123923729851469
"East",2,"90-94",0.176591661863822,0.146964094817186,0.21071665835936,-1.53961216351442,0.0124852342667439
"East",2,"95-99",0.190501142789687,0.168578536052888,0.214539007281869,-1.44675716794904,0.00577760403560393
"East",2,"00-04",0.158306582899281,0.126571819698291,0.196210626460173,-1.67088228424717,0.0176969429947881
"East",2,"05-09",NA,NA,NA,NA,NA
"East",2,"10-14",NA,NA,NA,NA,NA
"North",3,"80-84",0.223011214024979,0.180920857179536,0.271646149354048,-1.24820386049562,0.0178579563062422
"North",3,"85-89",0.245361649744278,0.215926868763638,0.277389387811292,-1.12350538465138,0.00717825495452041
"North",3,"90-94",0.260036810885674,0.233105227081844,0.288907726522158,-1.04577723919733,0.00547940269126062
"North",3,"95-99",0.268153015801155,0.238692730627093,0.299817429260085,-1.00401368206982,0.00632261491823091
"North",3,"00-04",0.230482614823412,0.20082344412775,0.263080137153164,-1.20558811001321,0.0080240347176057
"North",3,"05-09",NA,NA,NA,NA,NA
"North",3,"10-14",NA,NA,NA,NA,NA
"West",4,"80-84",0.226115460338972,0.199584746574212,0.255049116351731,-1.23037693362782,0.00654098827786148
"West",4,"85-89",0.210745622573404,0.189371042070975,0.233836841514525,-1.32043684777574,0.00465094562662561
"West",4,"90-94",0.205991756375238,0.184098459763637,0.229755477845079,-1.34925769319926,0.00507059057737437
"West",4,"95-99",0.20903690755652,0.18728041389473,0.232597515774853,-1.33074047976163,0.00488865961917306
"West",4,"00-04",0.17952860085401,0.150852044474279,0.212293615227871,-1.51954452061742,0.011304596775677
"West",4,"05-09",NA,NA,NA,NA,NA
"West",4,"10-14",NA,NA,NA,NA,NA
