"region","region_num","years","u5m","lower","upper","logit.est","var.est"
"All",0,"80-84",0.138328893120711,0.127127862696941,0.150346839981958,-1.82923951818767,0.00246735114646487
"All",0,"85-89",0.122975038770082,0.114371696410213,0.132128995090656,-1.96455405608156,0.00176276410417043
"All",0,"90-94",0.122174232624715,0.114776659091341,0.129978586412407,-1.97199996913311,0.00130679163970249
"All",0,"95-99",0.124009354652992,0.116159772749753,0.132309971304986,-1.95499840854229,0.00143751898810141
"All",0,"00-04",NA,NA,NA,NA,NA
"All",0,"05-09",NA,NA,NA,NA,NA
"All",0,"10-14",NA,NA,NA,NA,NA
"banteay mean chey",1,"80-84",0.107733032401923,0.0731937314970556,0.155830622542885,-2.11410913415467,0.0469149943809505
"banteay mean chey",1,"85-89",0.0966175219856116,0.0686603113614062,0.134316655103194,-2.23538591564732,0.0360367603273344
"banteay mean chey",1,"90-94",0.101770208822617,0.0773044821431707,0.132864013429654,-2.17770851063795,0.0237166906642987
"banteay mean chey",1,"95-99",0.118786364138465,0.0877025363802504,0.158967349014328,-2.00397346864291,0.0297471022457333
"banteay mean chey",1,"00-04",NA,NA,NA,NA,NA
"banteay mean chey",1,"05-09",NA,NA,NA,NA,NA
"banteay mean chey",1,"10-14",NA,NA,NA,NA,NA
"battambang & krong pailin",2,"80-84",0.150674337508685,0.10466218524438,0.212122183927126,-1.72932189384315,0.0452970834023481
"battambang & krong pailin",2,"85-89",0.0899071911819616,0.0644394754027936,0.124105038846559,-2.31476865284359,0.0338592666648239
"battambang & krong pailin",2,"90-94",0.125577508170572,0.0986783404249174,0.158519627643003,-1.94064049619459,0.019168291332258
"battambang & krong pailin",2,"95-99",0.131844480854614,0.102440566569303,0.168107568001675,-1.8847478154854,0.0212406801011914
"battambang & krong pailin",2,"00-04",NA,NA,NA,NA,NA
"battambang & krong pailin",2,"05-09",NA,NA,NA,NA,NA
"battambang & krong pailin",2,"10-14",NA,NA,NA,NA,NA
"kampong cham",3,"80-84",0.177957022410604,0.14061790059613,0.222642352658242,-1.53025060385383,0.0203967792392253
"kampong cham",3,"85-89",0.165215924254039,0.12794704431295,0.210717486964447,-1.61991984925831,0.0233215501908783
"kampong cham",3,"90-94",0.133755583197251,0.104953521413207,0.168969551596668,-1.86815297679826,0.0197159036444019
"kampong cham",3,"95-99",0.123592355393537,0.0983008668634513,0.154277650364737,-1.95884263687601,0.0172480187177806
"kampong cham",3,"00-04",NA,NA,NA,NA,NA
"kampong cham",3,"05-09",NA,NA,NA,NA,NA
"kampong cham",3,"10-14",NA,NA,NA,NA,NA
"kampong chhnang",4,"80-84",0.157242156251134,0.118425980889316,0.20581079353861,-1.67889264781615,0.0280962976903924
"kampong chhnang",4,"85-89",0.125298586490009,0.103745858126246,0.150576549731538,-1.94318300558567,0.0118210908763993
"kampong chhnang",4,"90-94",0.164119558874461,0.140219371556073,0.191187626497977,-1.62789041010243,0.00896520454822559
"kampong chhnang",4,"95-99",0.164479616430866,0.141897199325093,0.189860766716909,-1.6252680943357,0.00791338861566868
"kampong chhnang",4,"00-04",NA,NA,NA,NA,NA
"kampong chhnang",4,"05-09",NA,NA,NA,NA,NA
"kampong chhnang",4,"10-14",NA,NA,NA,NA,NA
"kampong speu",5,"80-84",0.123034686834827,0.089468511055659,0.166885869193379,-1.96400111749373,0.0330177041858032
"kampong speu",5,"85-89",0.109736138990453,0.082349136051961,0.144794133142339,-2.09343914406648,0.0262267645278338
"kampong speu",5,"90-94",0.100351680186712,0.080047324251245,0.125105928739923,-2.1933231128285,0.0160598292188826
"kampong speu",5,"95-99",0.0831898006975854,0.0614438832549368,0.11171585074991,-2.39977571824889,0.0277407104093424
"kampong speu",5,"00-04",NA,NA,NA,NA,NA
"kampong speu",5,"05-09",NA,NA,NA,NA,NA
"kampong speu",5,"10-14",NA,NA,NA,NA,NA
"kampong thom",6,"80-84",0.110110650947601,0.0758175337688445,0.157275274008046,-2.08961135018784,0.0439664182904675
"kampong thom",6,"85-89",0.0936828963308585,0.0688359162474362,0.126282309091554,-2.26947361276342,0.0292553808732369
"kampong thom",6,"90-94",0.102927316818496,0.081884126586948,0.128620747383893,-2.16511381078726,0.0165187106433199
"kampong thom",6,"95-99",0.0989556192978661,0.0728144504224695,0.133134165952738,-2.20888305385425,0.0292763247937699
"kampong thom",6,"00-04",NA,NA,NA,NA,NA
"kampong thom",6,"05-09",NA,NA,NA,NA,NA
"kampong thom",6,"10-14",NA,NA,NA,NA,NA
"kampot & krong kep",7,"80-84",0.129551200362288,0.0910905005348756,0.181016829024175,-1.9049327676957,0.040710577845055
"kampot & krong kep",7,"85-89",0.0939979498688041,0.0706237288860258,0.124075494447224,-2.26576859675256,0.0252395826649008
"kampot & krong kep",7,"90-94",0.0972621548971155,0.0738770686874761,0.12703420792364,-2.22802223498956,0.0235196325551784
"kampot & krong kep",7,"95-99",0.145212971893491,0.113879623051023,0.183383354386571,-1.77265091146507,0.0202721037837888
"kampot & krong kep",7,"00-04",NA,NA,NA,NA,NA
"kampot & krong kep",7,"05-09",NA,NA,NA,NA,NA
"kampot & krong kep",7,"10-14",NA,NA,NA,NA,NA
"kandal",8,"80-84",0.184339221811853,0.149394018149554,0.225293541366023,-1.48722089845301,0.0165497089537776
"kandal",8,"85-89",0.133783127396631,0.109839093351835,0.161996871755219,-1.86791527088968,0.0131166285532102
"kandal",8,"90-94",0.111844565012806,0.0893082156976953,0.139198577206576,-2.07203667206865,0.0162795403147389
"kandal",8,"95-99",0.103991957061449,0.0741099007812868,0.144048304680022,-2.15363582922538,0.0359406935704436
"kandal",8,"00-04",NA,NA,NA,NA,NA
"kandal",8,"05-09",NA,NA,NA,NA,NA
"kandal",8,"10-14",NA,NA,NA,NA,NA
"kratie",9,"80-84",0.129444186926656,0.0907899075758244,0.181274547592602,-1.90588207400862,0.0412656326264942
