"region","region_num","years","u5m","lower","upper","logit.est","var.est"
"All",0,"80-84",0.248007839195869,0.228954465417378,0.268095496186794,-1.10926554410674,0.00286774854585025
"All",0,"85-89",0.246898998600954,0.231123835723929,0.263382046423241,-1.11522001035535,0.00195932036654808
"All",0,"90-94",0.225432299021086,0.204746316427011,0.247557643916732,-1.23428518073836,0.00391304522234805
"All",0,"95-99",NA,NA,NA,NA,NA
"All",0,"00-04",NA,NA,NA,NA,NA
"All",0,"05-09",NA,NA,NA,NA,NA
"All",0,"10-14",NA,NA,NA,NA,NA
"central region",1,"80-84",0.269461639973352,0.237312537520188,0.304228748482456,-0.997355699369766,0.00753333316079979
"central region",1,"85-89",0.272062059724355,0.246508171318834,0.299213027837472,-0.984185596666255,0.00461428257022331
"central region",1,"90-94",0.243088777627972,0.208731847139588,0.281091875235778,-1.13581925430882,0.0100788155517278
"central region",1,"95-99",NA,NA,NA,NA,NA
"central region",1,"00-04",NA,NA,NA,NA,NA
"central region",1,"05-09",NA,NA,NA,NA,NA
"central region",1,"10-14",NA,NA,NA,NA,NA
"northern region",2,"80-84",0.202049379230543,0.170407479662485,0.237881924652052,-1.3735345976361,0.0113935342743978
"northern region",2,"85-89",0.213210145627335,0.18619703064152,0.242972197003602,-1.30568291310374,0.00745518266550832
"northern region",2,"90-94",0.180685575542815,0.153869591261023,0.211009512960725,-1.51170955385262,0.00968236435879586
"northern region",2,"95-99",NA,NA,NA,NA,NA
"northern region",2,"00-04",NA,NA,NA,NA,NA
"northern region",2,"05-09",NA,NA,NA,NA,NA
"northern region",2,"10-14",NA,NA,NA,NA,NA
"southern region",3,"80-84",0.240788589825651,0.214034644514964,0.269739020668114,-1.14836094852328,0.00604717894975148
"southern region",3,"85-89",0.233865066246845,0.210845721661635,0.258574113190933,-1.18661399888591,0.00462008724308047
"southern region",3,"90-94",0.220864244952268,0.190678280426981,0.254327209013378,-1.26063706250301,0.00890666353459455
"southern region",3,"95-99",NA,NA,NA,NA,NA
"southern region",3,"00-04",NA,NA,NA,NA,NA
"southern region",3,"05-09",NA,NA,NA,NA,NA
"southern region",3,"10-14",NA,NA,NA,NA,NA
