"region","region_num","years","u5m","lower","upper","logit.est","var.est"
"All",0,"80-84",0.254027096922342,0.236045077301484,0.272889665409041,-1.0772483344667,0.00246134678524129
"All",0,"85-89",0.252730486771379,0.239611575902855,0.266316103006929,-1.08410226296419,0.00130148826269459
"All",0,"90-94",0.223203664654703,0.211538955042227,0.235319620356675,-1.24709355026011,0.00122434098209413
"All",0,"95-99",0.186192696510194,0.176817063502633,0.195947130858443,-1.47494146990287,0.00103718461671568
"All",0,"00-04",NA,NA,NA,NA,NA
"All",0,"05-09",NA,NA,NA,NA,NA
"All",0,"10-14",NA,NA,NA,NA,NA
"central region",1,"80-84",0.292251770339966,0.259277464694041,0.327565163633051,-0.884472764669839,0.00710903646137856
"central region",1,"85-89",0.279111638775262,0.259051105905145,0.300096453601081,-0.948872445728994,0.00271014378142155
"central region",1,"90-94",0.218106898791339,0.199470015403891,0.237967446112117,-1.27673272795009,0.00331678492707714
"central region",1,"95-99",0.187667254868593,0.17361770529543,0.202575027574091,-1.4652395671099,0.00234749568252311
"central region",1,"00-04",NA,NA,NA,NA,NA
"central region",1,"05-09",NA,NA,NA,NA,NA
"central region",1,"10-14",NA,NA,NA,NA,NA
"northern region",2,"80-84",0.195151066829085,0.154433029819021,0.243513106183773,-1.41688063882595,0.0209025801501833
"northern region",2,"85-89",0.223851479998384,0.185178017004088,0.267945738411906,-1.24336109739666,0.014781513839721
"northern region",2,"90-94",0.200939555105052,0.159970021055826,0.249287903215605,-1.38043245162384,0.0201211052597411
"northern region",2,"95-99",0.140422773297588,0.109338080909426,0.178572968340587,-1.81178299010404,0.0212538366300046
"northern region",2,"00-04",NA,NA,NA,NA,NA
"northern region",2,"05-09",NA,NA,NA,NA,NA
"northern region",2,"10-14",NA,NA,NA,NA,NA
"southern region",3,"80-84",0.235873231809042,0.21490131426605,0.25821863686309,-1.17543919499813,0.0037605377640926
"southern region",3,"85-89",0.234659870670718,0.216697636845208,0.253628909317675,-1.182183241657,0.00275273822365925
"southern region",3,"90-94",0.23417540429284,0.219047803347406,0.250013271739418,-1.18488273064179,0.00194061870615561
"southern region",3,"95-99",0.195789324294905,0.183461263049112,0.208734026624404,-1.41282206422244,0.00167641028798432
"southern region",3,"00-04",NA,NA,NA,NA,NA
"southern region",3,"05-09",NA,NA,NA,NA,NA
"southern region",3,"10-14",NA,NA,NA,NA,NA
