"region","region_num","years","u5m","lower","upper","logit.est","var.est"
"All",0,"80-84",0.208315085542733,0.166322551238645,0.257633346570963,-1.33511170953851,0.0199459373449574
"All",0,"85-89",0.170431251613567,0.143945917768701,0.200647549926474,-1.58257398643745,0.0104462573883598
"All",0,"90-94",0.165986532071506,0.149391670160219,0.184025985559643,-1.61434289785788,0.00406989704024475
"All",0,"95-99",0.149714492404438,0.137151462325537,0.16321062020214,-1.73684208798569,0.0027248976019046
"All",0,"00-04",0.129301438538863,0.118852961503754,0.140521966594333,-1.90714942236308,0.00240849309738479
"All",0,"05-09",0.0992245637213773,0.0912252416075538,0.107842088824677,-2.20587038643124,0.00224641963729249
"All",0,"10-14",0.089182388312839,0.0731435073774701,0.108327216428806,-2.32365909085288,0.0121135014801442
"Central",1,"80-84",0.206411738390439,0.137140570849396,0.298565456177501,-1.34669186050572,0.0631554127864532
"Central",1,"85-89",0.135399105819068,0.09289661092783,0.193205713432292,-1.85404124998512,0.0469597356024623
"Central",1,"90-94",0.134975281720452,0.108715827905271,0.166393372826548,-1.85766641926246,0.0157866434884666
"Central",1,"95-99",0.104321308044287,0.0838518771727415,0.129083566100837,-2.15010610906578,0.0151220352703264
"Central",1,"00-04",0.114756334823212,0.0945426379986721,0.138630134585077,-2.04305188214761,0.0121833561696399
"Central",1,"05-09",0.0967150792262522,0.0799462485514298,0.116555612351514,-2.23426870200402,0.0113501533564862
"Central",1,"10-14",0.0498134455448126,0.0320963058066053,0.0765370921037432,-2.94837339997731,0.05460964964701
"Eastern",2,"80-84",0.15852593841438,0.0961485628725018,0.250170448295274,-1.66923695990362,0.0850329477384198
"Eastern",2,"85-89",0.186765964549723,0.13794175131933,0.247901852679784,-1.47116262803549,0.0339866813120651
"Eastern",2,"90-94",0.165449222670687,0.13498077551805,0.201195503864446,-1.61822925277596,0.0149181936767439
"Eastern",2,"95-99",0.137219347483635,0.119226404639791,0.157442290659594,-1.83857976820373,0.00676418591800962
"Eastern",2,"00-04",0.10293294622403,0.0859052036343488,0.122882126835257,-2.1650528439398,0.0103749504669568
"Eastern",2,"05-09",0.0887812189006714,0.0768243263846254,0.102392669024364,-2.32860789454862,0.00647312267046173
"Eastern",2,"10-14",0.092505940523366,0.0631775792798971,0.133508859443493,-2.28341415575585,0.0444301228765807
"Northern",3,"80-84",0.22900255152554,0.133451331252159,0.364213538635897,-1.21395191866111,0.112307594099758
"Northern",3,"85-89",0.219414229811848,0.148440769883138,0.311893163158941,-1.26908322166846,0.0594286368891353
"Northern",3,"90-94",0.189704714352079,0.156899250728361,0.227518338227531,-1.45193000316589,0.0137172849450455
"Northern",3,"95-99",0.184124108084599,0.158676418514968,0.212621560865565,-1.48865221946026,0.00838349494456059
"Northern",3,"00-04",0.148235224230869,0.130513483796374,0.16789863986845,-1.74851003894217,0.00569554837637062
"Northern",3,"05-09",0.110863586692187,0.0927549371001049,0.131993253983384,-2.08195017271632,0.01025726106832
"Northern",3,"10-14",0.119448504441511,0.0746408721345062,0.185755038592838,-1.99766305735543,0.0703440739168627
"Western",4,"80-84",0.265798741225576,0.181554121105607,0.371395657722547,-1.01604377507313,0.0624537587134155
"Western",4,"85-89",0.165204430609356,0.12582977268672,0.213885566902917,-1.62000318740228,0.0263810194490065
"Western",4,"90-94",0.187037352358093,0.152269472797253,0.227612344001398,-1.46937682249385,0.0159504963966934
"Western",4,"95-99",0.180465094310882,0.152474999676503,0.212306254228157,-1.51319961540947,0.0106346383320935
"Western",4,"00-04",0.156433755009917,0.134967317284613,0.180601590648922,-1.685005805057,0.00776664543453294
"Western",4,"05-09",0.103942736424101,0.0890814847172134,0.120954051986595,-2.15416418498114,0.00758862239855228
"Western",4,"10-14",0.10380009374007,0.078981927507968,0.135271390647851,-2.15569662393986,0.0235167697542238
