"region","region_num","years","u5m","lower","upper","logit.est","var.est"
"All",0,"80-84",0.100258119602533,0.0853433929957558,0.117444679194928,-2.19435986618273,0.00820217281652364
"All",0,"85-89",0.0854179668119665,0.0746257138453336,0.0976063531413566,-2.37091070370126,0.00561009757182681
"All",0,"90-94",0.0973583301077008,0.0861006311461905,0.109910953251061,-2.22692735603412,0.00476373600531188
"All",0,"95-99",0.0860166735086577,0.0753315182400177,0.0980567077006203,-2.36327117346768,0.00541787151527356
"All",0,"00-04",NA,NA,NA,NA,NA
"All",0,"05-09",NA,NA,NA,NA,NA
"All",0,"10-14",NA,NA,NA,NA,NA
"east (haut-ogooué & ogooué-lolo)",1,"80-84",0.0588756651325369,0.0377656684208004,0.0906736493558523,-2.77164741178737,0.0565805633103481
"east (haut-ogooué & ogooué-lolo)",1,"85-89",0.0546641726440318,0.0355019653254523,0.0832761792930133,-2.85033172147714,0.053110569239873
"east (haut-ogooué & ogooué-lolo)",1,"90-94",0.0515347394342978,0.0383724774758642,0.0688883994042468,-2.91258903066482,0.0248067894529079
"east (haut-ogooué & ogooué-lolo)",1,"95-99",0.054646659577508,0.0403041085080675,0.0737011641075358,-2.85067067398802,0.0265720338160725
"east (haut-ogooué & ogooué-lolo)",1,"00-04",NA,NA,NA,NA,NA
"east (haut-ogooué & ogooué-lolo)",1,"05-09",NA,NA,NA,NA,NA
"east (haut-ogooué & ogooué-lolo)",1,"10-14",NA,NA,NA,NA,NA
"libreville,port-gentil",2,"80-84",0.0877631736329931,0.0660415310265912,0.115743858164679,-2.34125765644804,0.0246772313255705
"libreville,port-gentil",2,"85-89",0.0886216198911876,0.0716008821633814,0.109212508019273,-2.33058231224672,0.0139838198279885
"libreville,port-gentil",2,"90-94",0.112729435626639,0.0935324224668955,0.135278523764883,-2.06315939628468,0.011271890125109
"libreville,port-gentil",2,"95-99",0.0824104024645869,0.0649883891525376,0.103983481700028,-2.41003855670078,0.0171017636658794
"libreville,port-gentil",2,"00-04",NA,NA,NA,NA,NA
"libreville,port-gentil",2,"05-09",NA,NA,NA,NA,NA
"libreville,port-gentil",2,"10-14",NA,NA,NA,NA,NA
"north (ogooué-ivindo & woleu-ntem)",3,"80-84",0.119321534637994,0.082601384078152,0.169352115538285,-1.99887077268736,0.0434706273491488
"north (ogooué-ivindo & woleu-ntem)",3,"85-89",0.10360471801133,0.0805696413076576,0.132278089876599,-2.15779860918662,0.0199499570225242
"north (ogooué-ivindo & woleu-ntem)",3,"90-94",0.108076948452515,0.085354130772343,0.135949855885176,-2.11053640467944,0.0177591673615562
"north (ogooué-ivindo & woleu-ntem)",3,"95-99",0.12091518647368,0.09399393447756,0.154234456982313,-1.9837920200932,0.0207049942574612
"north (ogooué-ivindo & woleu-ntem)",3,"00-04",NA,NA,NA,NA,NA
"north (ogooué-ivindo & woleu-ntem)",3,"05-09",NA,NA,NA,NA,NA
"north (ogooué-ivindo & woleu-ntem)",3,"10-14",NA,NA,NA,NA,NA
"south (ngounié, nyanga)",4,"80-84",0.116930846862197,0.0873024827121356,0.154907752677802,-2.02182080606423,0.0275307310756392
"south (ngounié, nyanga)",4,"85-89",0.0711667627915695,0.0506092731457496,0.0992021641470035,-2.56890332015067,0.0342606806215915
"south (ngounié, nyanga)",4,"90-94",0.088492329315722,0.0708995672330938,0.10993396790882,-2.33218413567625,0.0150904678818725
"south (ngounié, nyanga)",4,"95-99",0.0818937384172288,0.0621989274069225,0.107112480629595,-2.41689060334555,0.0228557219989359
"south (ngounié, nyanga)",4,"00-04",NA,NA,NA,NA,NA
"south (ngounié, nyanga)",4,"05-09",NA,NA,NA,NA,NA
"south (ngounié, nyanga)",4,"10-14",NA,NA,NA,NA,NA
"west (estuaire, moyen-ogooué & ogooué-maritime)",5,"80-84",0.167706813275754,0.128424323277321,0.21602685242743,-1.60196747087062,0.0255023251618841
"west (estuaire, moyen-ogooué & ogooué-maritime)",5,"85-89",0.0979624774000927,0.0782100849654567,0.122042969876366,-2.22007159685272,0.0158620756610603
"west (estuaire, moyen-ogooué & ogooué-maritime)",5,"90-94",0.0803886791588569,0.0592687113619007,0.108169226921199,-2.43707774363893,0.0279204116619684
"west (estuaire, moyen-ogooué & ogooué-maritime)",5,"95-99",0.104249199459913,0.0808525771071654,0.133433332826429,-2.15087806828612,0.0204003128891928
"west (estuaire, moyen-ogooué & ogooué-maritime)",5,"00-04",NA,NA,NA,NA,NA
"west (estuaire, moyen-ogooué & ogooué-maritime)",5,"05-09",NA,NA,NA,NA,NA
"west (estuaire, moyen-ogooué & ogooué-maritime)",5,"10-14",NA,NA,NA,NA,NA
