"region","region_num","years","u5m","lower","upper","logit.est","var.est"
"All",0,"80-84",0.15646811934505,0.139300003883015,0.175321130537065,-1.68474541797726,0.00484111983744778
"All",0,"85-89",0.141674871066497,0.129052231501247,0.155311970311321,-1.80144817387001,0.0030316597368163
"All",0,"90-94",0.139429724325452,0.128066629801714,0.15162571717264,-1.82003457468469,0.00250661484569664
"All",0,"95-99",0.155793698123748,0.143395687954182,0.169052094254914,-1.68986421411073,0.00247485025478253
"All",0,"00-04",0.140293582064247,0.129951341275517,0.151315765845452,-1.81285371478517,0.00204050263523448
"All",0,"05-09",NA,NA,NA,NA,NA
"All",0,"10-14",NA,NA,NA,NA,NA
"adam/nord/ext-nord",1,"80-84",0.196165003442144,0.160937230558787,0.236926458578686,-1.41043786058832,0.0150985999547391
"adam/nord/ext-nord",1,"85-89",0.210384368752714,0.185044051322809,0.238180647340892,-1.32261009923251,0.00665830926213947
"adam/nord/ext-nord",1,"90-94",0.182701174727158,0.160987190657322,0.206622676534035,-1.49815289401624,0.00607374381441156
"adam/nord/ext-nord",1,"95-99",0.205905442736734,0.182129407142177,0.231905229365498,-1.34978549634028,0.00603031189522538
"adam/nord/ext-nord",1,"00-04",0.164093446379921,0.144701664485793,0.185520278803964,-1.62808076831848,0.00575571234921147
"adam/nord/ext-nord",1,"05-09",NA,NA,NA,NA,NA
"adam/nord/ext-nord",1,"10-14",NA,NA,NA,NA,NA
"centre/sud/est",2,"80-84",0.152084336934722,0.117535070303938,0.194550359348456,-1.71834596168393,0.0230608701588724
"centre/sud/est",2,"85-89",0.124787509564605,0.104781930727172,0.147981286140942,-1.94785433577744,0.0101367183572941
"centre/sud/est",2,"90-94",0.144362780826082,0.122360507443897,0.169557044159913,-1.77951703420945,0.00947153127048648
"centre/sud/est",2,"95-99",0.148314209005901,0.127955894304052,0.171275436251067,-1.74788461176048,0.00763598745859061
"centre/sud/est",2,"00-04",0.152688982008127,0.134077864369965,0.173366258943726,-1.71366477164582,0.00599141549936283
"centre/sud/est",2,"05-09",NA,NA,NA,NA,NA
"centre/sud/est",2,"10-14",NA,NA,NA,NA,NA
"nord-ouest/sud-ouest",3,"80-84",0.132637168162388,0.0976910886995886,0.177623308761449,-1.8778400390417,0.0310394098896765
"nord-ouest/sud-ouest",3,"85-89",0.102553040540865,0.080020132436687,0.130530737617056,-2.16917388709132,0.0193869614694574
"nord-ouest/sud-ouest",3,"90-94",0.101435857302622,0.0800108952463664,0.127800929870907,-2.18137144135912,0.0177096838555844
"nord-ouest/sud-ouest",3,"95-99",0.118826345724765,0.0961396309770819,0.146001832737147,-2.00359156922483,0.0146565682319479
"nord-ouest/sud-ouest",3,"00-04",0.114106316837733,0.0924626857958353,0.140034537234912,-2.0494663293446,0.0143104452546725
"nord-ouest/sud-ouest",3,"05-09",NA,NA,NA,NA,NA
"nord-ouest/sud-ouest",3,"10-14",NA,NA,NA,NA,NA
"ouest/littoral",4,"80-84",0.127111314031278,0.101364108570927,0.158246825207333,-1.92674484922625,0.0169821736687686
"ouest/littoral",4,"85-89",0.102034887945278,0.076431870466993,0.134961082459808,-2.17481642334734,0.0261637574407847
"ouest/littoral",4,"90-94",0.107891795042475,0.0837424603763486,0.137956672181248,-2.1124586040949,0.0204224344802307
"ouest/littoral",4,"95-99",0.129178416501309,0.109956404092593,0.151189915891931,-1.90824259243101,0.00871243695423652
"ouest/littoral",4,"00-04",0.120463858923153,0.100717951699167,0.143463402240288,-1.988044874092,0.0105409499094887
"ouest/littoral",4,"05-09",NA,NA,NA,NA,NA
"ouest/littoral",4,"10-14",NA,NA,NA,NA,NA
"yaounde/douala",5,"80-84",0.13188887606866,0.0965403059097041,0.177635632927099,-1.88436000935981,0.0322380845873017
"yaounde/douala",5,"85-89",0.0873823555345474,0.0649543725765897,0.116588860073909,-2.34602362206319,0.0268044620700405
"yaounde/douala",5,"90-94",0.0932954917412091,0.0706611616813373,0.122226541960842,-2.27404482014517,0.0238258225563284
"yaounde/douala",5,"95-99",0.0804175331221758,0.0625755575574586,0.102788919828484,-2.43668750060697,0.0189875568673357
"yaounde/douala",5,"00-04",0.106138188053513,0.0821819315831004,0.136042663705934,-2.13080928449289,0.0207388834865197
"yaounde/douala",5,"05-09",NA,NA,NA,NA,NA
"yaounde/douala",5,"10-14",NA,NA,NA,NA,NA
